3624.11,15,Calcium
3630.75,17,Calcium
3630.97,14,Calcium
3644.41,20,Calcium
3644.77,14,Calcium
3644.99,8,Calcium
3675.29,5,Calcium
3678.21,6,Calcium
3683.7,30,Calcium
3694.11,40,Calcium
3694.36,10,Calcium
3706.03,170,Calcium
3736.9,180,Calcium
3739.38,10,Calcium
3748.35,6,Calcium
3750.29,8,Calcium
3753.34,9,Calcium
3755.67,20,Calcium
3758.39,30,Calcium
3870.48,9,Calcium
3872.54,11,Calcium
3872.56,11,Calcium
3875.78,12,Calcium
3875.8,12,Calcium
3889.1,6,Calcium
3923.48,6,Calcium
3933.66,230,Calcium
3935.29,9,Calcium
3946.04,6,Calcium
3948.9,15,Calcium
3957.05,17,Calcium
3968.47,220,Calcium
3972.57,8,Calcium
3973.71,18,Calcium
4081.77,15,Calcium
4097.1,50,Calcium
4098.53,15,Calcium
4098.57,15,Calcium
4109.82,60,Calcium
4110.28,30,Calcium
4153.57,15,Calcium
4164.31,15,Calcium
4184.2,15,Calcium
4206.18,40,Calcium
4207.24,18,Calcium
4220.07,50,Calcium
4226.73,50,Calcium
4233.74,17,Calcium
4240.46,15,Calcium
4240.74,16,Calcium
4283.01,24,Calcium
4284.39,15,Calcium
4289.36,22,Calcium
4298.99,22,Calcium
4302.53,25,Calcium
4302.81,20,Calcium
4307.74,23,Calcium
4318.65,22,Calcium
4329.19,15,Calcium
4333.57,16,Calcium
4355.08,20,Calcium
4358.38,15,Calcium
4399.59,19,Calcium
4406.29,17,Calcium
4425.44,25,Calcium
4431.3,17,Calcium
4434.96,26,Calcium
4435.69,25,Calcium
4454.78,30,Calcium
4455.89,28,Calcium
4456.61,20,Calcium
4472.04,20,Calcium
4479.23,10,Calcium
4489.18,20,Calcium
4499.88,19,Calcium
4516.59,18,Calcium
4526.94,23,Calcium
4572.12,18,Calcium
4578.55,22,Calcium
4581.4,23,Calcium
4581.47,23,Calcium
4585.87,24,Calcium
4585.96,24,Calcium
4685.27,20,Calcium
4708.83,11,Calcium
4716.27,11,Calcium
4716.74,30,Calcium
4721.03,40,Calcium
4799.97,40,Calcium
4859.17,10,Calcium
4878.13,25,Calcium
5001.48,70,Calcium
5008.95,10,Calcium
5019.97,80,Calcium
5021.14,40,Calcium
5041.62,23,Calcium
5050.07,10,Calcium
5188.85,25,Calcium
5231.82,10,Calcium
5247.37,11,Calcium
5261.71,22,Calcium
5262.24,23,Calcium
5264.24,22,Calcium
5265.56,24,Calcium
5270.27,25,Calcium
5271.98,13,Calcium
5285.27,60,Calcium
5301.32,10,Calcium
5307.22,70,Calcium
5321.29,11,Calcium
5328.06,10,Calcium
5339.19,50,Calcium
5349.47,27,Calcium
5512.98,23,Calcium
5570.58,11,Calcium
5579.06,10,Calcium
5581.97,25,Calcium
5588.76,27,Calcium
5590.12,24,Calcium
5594.47,26,Calcium
5598.49,25,Calcium
5601.29,24,Calcium
5602.85,24,Calcium
5857.45,30,Calcium
5922.72,10,Calcium
5923.69,10,Calcium
6069.98,13,Calcium
6102.72,27,Calcium
6122.22,29,Calcium
6161.29,22,Calcium
6162.17,30,Calcium
6163.76,22,Calcium
6166.44,24,Calcium
6169.06,26,Calcium
6169.56,28,Calcium
6173.22,10,Calcium
6213.98,12,Calcium
6294.89,11,Calcium
6370.11,11,Calcium
6387.55,10,Calcium
6424.51,12,Calcium
6439.07,35,Calcium
6449.81,30,Calcium
6455.6,22,Calcium
6456.87,80,Calcium
6462.57,34,Calcium
6471.66,29,Calcium
6485.35,12,Calcium
6493.78,32,Calcium
6499.65,28,Calcium
6538.78,10,Calcium
6542.24,10,Calcium
6572.78,23,Calcium
6717.69,30,Calcium
7148.15,33,Calcium
7202.19,31,Calcium
7308.69,10,Calcium
7326.15,33,Calcium
