3906.18,150,Krypton
3920.08,200,Krypton
3994.84,100,Krypton
3997.79,100,Krypton
4057.04,300,Krypton
4065.13,300,Krypton
4088.34,500,Krypton
4098.73,250,Krypton
4109.25,100,Krypton
4145.12,250,Krypton
4250.58,150,Krypton
4273.97,1000,Krypton
4282.97,100,Krypton
4292.92,600,Krypton
4300.49,200,Krypton
4317.81,500,Krypton
4318.55,400,Krypton
4319.58,1000,Krypton
4322.98,150,Krypton
4351.36,100,Krypton
4355.48,3000,Krypton
4362.64,500,Krypton
4369.69,200,Krypton
4376.12,800,Krypton
4386.54,300,Krypton
4399.97,200,Krypton
4425.19,100,Krypton
4431.69,500,Krypton
4436.81,600,Krypton
4453.92,600,Krypton
4463.69,800,Krypton
4475.01,800,Krypton
4489.88,400,Krypton
4502.35,600,Krypton
4523.14,400,Krypton
4556.61,200,Krypton
4577.21,800,Krypton
4582.98,300,Krypton
4592.8,150,Krypton
4615.29,500,Krypton
4619.17,1000,Krypton
4633.89,800,Krypton
4658.88,2000,Krypton
4680.4,500,Krypton
4691.3,100,Krypton
4694.36,200,Krypton
4739,3000,Krypton
4762.44,300,Krypton
4765.74,1000,Krypton
4811.76,300,Krypton
4825.18,300,Krypton
4832.08,800,Krypton
4846.61,700,Krypton
4857.2,150,Krypton
4945.59,300,Krypton
5022.4,200,Krypton
5086.52,250,Krypton
5125.73,400,Krypton
5208.32,500,Krypton
5308.66,200,Krypton
5333.41,500,Krypton
5468.17,200,Krypton
5562.22,500,Krypton
5570.29,2000,Krypton
5580.39,80,Krypton
5649.56,100,Krypton
5681.89,400,Krypton
5690.35,200,Krypton
5832.86,100,Krypton
5870.91,3000,Krypton
5992.22,200,Krypton
5993.85,60,Krypton
6056.13,60,Krypton
6420.18,300,Krypton
6421.03,100,Krypton
6456.29,200,Krypton
6570.07,150,Krypton
6699.23,60,Krypton
6904.68,100,Krypton
