3900.68,450,Aluminum
3932,60,Aluminum
3944,4500,Aluminum
3961.52,9000,Aluminum
3995.86,110,Aluminum
4226.81,290,Aluminum
4585.82,150,Aluminum
4588.19,110,Aluminum
4666.8,550,Aluminum
4898.76,110,Aluminum
4902.77,110,Aluminum
5280.21,150,Aluminum
5107.52,70,Aluminum
5283.77,290,Aluminum
5285.85,150,Aluminum
5312.32,110,Aluminum
5316.07,220,Aluminum
5371.84,150,Aluminum
5557.06,180,Aluminum
5557.95,110,Aluminum
5593.23,450,Aluminum
5853.62,110,Aluminum
5971.94,220,Aluminum
6001.76,290,Aluminum
6001.88,220,Aluminum
6006.42,450,Aluminum
6061.11,150,Aluminum
6068.43,290,Aluminum
6068.53,110,Aluminum
6073.23,450,Aluminum
6181.57,110,Aluminum
6181.68,150,Aluminum
6182.28,290,Aluminum
6182.45,220,Aluminum
6183.42,450,Aluminum
6201.52,450,Aluminum
6201.7,360,Aluminum
6226.18,290,Aluminum
6231.78,360,Aluminum
6243.36,450,Aluminum
6335.74,450,Aluminum
6696.02,360,Aluminum
6698.67,230,Aluminum
7083.97,60,Aluminum
7084.64,70,Aluminum
